baseline,tbp,t+10min,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
N,Y,53,-0.013760083,0.027869741,0.02905716,0.007946494,0.004367151,0.026018592,-0.023440084,0.028166242,0.007448334,-0.006689253,-5.25E-06,0.019354419,-0.002440154,-0.032587085,0.006843158,0.002765373,-0.010890855,0.008375366,0.031748955,0.014845909,0.02243167,0.007343539,0.007237472,-0.001982244,-0.016588114,0.017056413,-0.050944816,0.005053597,0.001287535,-0.008953559,0.023859569,0.003195781,-0.010135466,-0.019571638,-0.004902387,0.025833313,0.01475716,0.014070786,0.003362161,-0.011124267,0.00839855,0.020156484,-0.01499939,-0.010338425,-0.008846215,-0.009733872,0.002972597,-0.009954877,0.002466454,0.009404069,0.027810954,0.018925607,-0.021572553,0.013667864,-0.005295488,0.019044835,-0.023810893,-0.014916868,-0.001438928,-0.005633071,-0.029821966,-0.015331858,-0.01702905,0.008262003
N,Y,53.5,0.013630609,-0.017396837,-0.014487978,-0.008605171,0.02674349,-0.01931293,-0.020698723,-0.02409716,-0.031203961,-0.025806699,0.007104995,-0.010649336,-0.007206448,0.013573637,-0.023637324,-0.022871057,0.054405305,-0.025331209,-0.008092353,0.009563898,0.031337768,-0.001758554,-0.021994851,0.034909233,0.007140385,0.030888912,-0.026051706,-0.006617866,0.010149308,-0.000385886,-0.018368658,-0.033292905,0.030061105,-0.010315161,-0.007110809,-0.016721306,-0.01462244,-0.018437753,0.017434373,-0.003884583,-0.009226835,-0.033871945,0.008364206,0.01842933,0.005537057,-0.012286991,0.009654004,0.008569594,-0.013339242,-0.001583128,-0.021286259,0.014714745,0.015004517,0.003068521,0.019571549,0.011175142,0.015407497,0.011664981,0.007389521,-0.021248821,-0.018428514,0.014076686,0.01615012,-0.013729097
N,Y,54,-0.034894618,0.029948436,-0.008959938,-0.019584547,0.009613342,-0.011930205,0.011459922,-0.013693444,-0.006822629,-0.026032675,-0.001735263,0.032791531,0.051074147,0.008379033,0.004354152,0.0106668,-0.00780288,-0.03183169,0.002483276,-0.040881817,0.003314528,0.014342665,0.030176377,0.021088991,-0.011446658,0.011723045,0.023264414,-0.014315106,-0.00483958,0.010055082,-0.021447358,0.012388316,0.000541333,-0.00556562,0.000306054,0.021505528,-0.005132639,0.098548715,-0.028692504,-0.00526408,0.031022789,-0.024774963,-0.023470078,-0.023718808,0.014139687,0.004771157,0.023657453,-0.005074048,-0.014006603,0.011169793,-0.026672388,0.002708455,0.021421427,-0.016624304,0.009709939,-0.00606407,-0.00493723,-0.020647008,-0.02591657,-0.023237723,0.015277649,-0.005994753,-0.021322159,-0.014067729
N,Y,54.5,0.015685471,-0.037790031,0.02725114,-0.01483911,-0.039670948,0.003360849,-0.013585334,0.015631403,0.030882513,-0.002988722,-0.02108579,-0.026581858,-0.024487,0.0043867,0.019652864,0.025410714,-0.006449178,0.026951184,0.008401037,-0.047333073,-0.01525751,-0.016424336,0.030903397,-0.005991558,-0.033559487,-0.028868504,-0.002638907,-0.006423233,0.003490265,0.001090738,0.030884343,0.022570702,-0.018564006,-0.017463203,0.005935232,0.023564659,0.001411608,0.002351677,0.018524468,-0.003604575,-0.005447182,-0.020917493,0.031044465,-0.007937648,-0.018201701,-0.005977946,-0.010214222,0.020814164,-0.023820647,-0.005926023,0.01389148,-0.022962584,0.018209324,-0.00268959,-0.028306856,-0.013556032,0.009418948,-0.006095746,0.02932722,0.018690938,-0.003493732,-0.006377641,-0.023923741,-0.029520834
N,Y,55,-0.047207568,-0.001224577,-0.014230305,0.022912964,0.021237384,0.037002766,0.001573546,0.014547642,0.0219742,0.001416765,0.004281772,0.030622643,-0.036356288,0.013453138,-0.015554912,0.012887015,-0.003671986,0.017418975,0.017563223,0.044355507,-0.002398482,-0.022045437,-0.035229529,-0.018086716,0.014131445,0.023183001,0.021530785,-0.011841675,0.004275273,-0.019395088,0.011454748,0.036362079,-0.013888724,0.01358491,-0.003555601,-0.02892988,0.01837743,0.031335551,-0.011247523,-0.002193585,0.005372127,0.022113887,0.020647012,0.014438008,-0.015280536,0.025996391,0.005120679,-0.019150424,0.018813486,0.014963337,0.016497195,-0.031404943,-0.00404956,-0.014556467,-0.006424913,-0.037107134,-0.003716523,0.023883259,-0.015837413,0.014121555,-0.01925132,-0.004667022,0.020807034,0.026486854
N,Y,55.5,0.030642165,0.004625773,-0.018945757,0.012505739,0.016853661,0.02034006,0.014348813,0.014435658,-0.020154281,0.007006081,-0.005259352,0.017700649,0.012535502,-0.033378362,-0.009726279,0.008496583,-0.005468976,-0.021822548,-0.015101077,0.02991732,0.031999254,-0.00927378,-0.027745928,-0.003767824,-0.033313505,-0.007221432,0.000326019,-0.011605735,-0.006447637,0.004509033,0.014663399,-0.016595038,0.009464486,0.016190696,0.00723223,-0.024029816,-0.020227725,-0.049161136,-0.025967981,0.023065596,-0.035713525,0.017105931,-0.013361345,-0.008244156,0.016135767,-0.012860891,-0.016150458,-0.004978037,0.014834396,0.025805624,-0.00564072,0.0153426,-0.016983518,0.013716255,0.017313106,0.006096043,0.001488897,0.029124704,-0.034759362,0.001340065,-0.010417706,0.014413954,0.021129734,0.014077661
N,Y,56,-0.026663192,-0.026527663,-0.024648973,-0.010854973,-0.015615267,-0.012766408,-0.009890537,-0.00913746,0.035134227,-0.043345443,-0.042533961,0.003279098,0.01205229,-0.006592426,0.005140941,-0.011414529,-0.000372974,-0.023685084,0.009061336,-0.015351288,-0.019206781,0.036308359,-0.019500211,0.000163608,0.013373449,0.01545531,-0.005258652,0.020290545,-0.004110615,-0.014838157,0.028460048,-0.008270769,-0.000602857,0.015191812,-0.004678999,-0.023473556,0.034157297,0.010258801,0.005575215,-0.008683273,0.018428844,0.012456767,0.012090309,0.008736655,-0.002273114,0.007129705,-0.002253599,0.013499668,0.013968063,-0.022261786,-0.015542833,-0.023988973,0.007911841,0.015947102,-0.034721566,0.034002433,0.0094484,-0.025532743,-0.020407795,0.000236324,-0.019110154,0.001849118,-0.024890562,0.024181502
N,Y,56.5,-0.034378862,0.021444522,0.019867397,-0.016257085,-0.016833284,0.005594849,-0.005056276,-0.005735445,-0.017267996,0.01274702,0.01823594,-0.033043467,0.003758084,0.020832791,0.010487779,-0.026176544,-0.005565513,0.003859799,0.025733995,-0.027975343,-0.032254341,0.005384427,0.029954032,-0.002507626,0.023559648,0.020442805,-0.013228596,0.018283044,-0.014694582,0.005923567,-0.036485576,-0.036359393,-0.011607269,0.017699051,0.000694431,0.037892912,-0.006678256,-0.007756918,0.032487095,-0.014914165,-0.002626037,0.02453987,-0.01942918,0.007453374,-0.008397149,-0.022345232,0.010050179,0.000629196,0.025634525,0.002439451,-0.012401522,0.009869603,-0.004815898,0.013321758,-0.007949664,-0.007335038,-0.030325625,0.024308668,-0.019887557,0.001743286,0.038538291,-0.009745762,0.002851366,0.024975221
N,Y,57,0.029311459,0.005540745,0.018015469,0.017874151,-0.012680546,-0.031914109,0.000311308,-0.004332509,-0.024811659,0.020018964,0.000735913,-0.027838508,-0.010592812,0.008071762,0.006632859,0.023866482,-0.030796493,0.005546694,-0.009097833,0.027330911,-0.04905192,0.001215085,0.006351652,-0.016120198,0.001377674,0.015312954,0.019841596,0.011893135,0.018019615,0.019014576,-0.008924115,0.004250159,0.02109078,-0.004787145,-0.000394736,0.030104806,0.015870622,-0.020794149,0.020974176,0.01076438,7.44E-06,-0.038394942,-0.010101986,-0.009461122,0.023496813,-0.027695275,-0.013151116,0.01519691,-0.031094959,-0.026925475,0.015948049,-0.001724516,-0.008851798,0.010726933,0.032059807,0.027543719,0.023008268,0.029555856,0.045983386,0.015771077,-0.006204197,-0.002691136,0.009596281,-0.008327072
N,Y,57.5,0.029444884,0.010575033,0.013764183,-0.039580021,0.023704575,5.82E-05,-0.026742044,0.01087719,0.00456257,0.014719088,-0.013028686,-0.006889467,0.025200335,-0.037295236,-0.004003541,-0.007407882,-0.018406305,-0.027224048,-0.044486619,0.029131365,0.023510712,-0.014215422,0.027383413,0.009389848,0.002268371,-0.041394638,0.00244895,0.021872279,-0.003948569,-0.003314127,0.014868914,-0.006780274,-0.020400153,-0.045926948,0.009042343,-0.030751851,-0.011348786,0.034308713,-0.022829269,-0.018887643,-0.011967197,0.037985171,-0.021614948,-0.004005095,-0.012712625,0.025534323,0.005569195,-0.015609448,-0.01470177,0.015602197,0.017373,0.027491898,-0.016611281,-0.017598271,0.029443192,-0.011032054,0.01089077,-0.015285894,0.039887241,-0.007534168,-0.00680379,-0.004450289,0.000594964,-0.036318905
N,Y,58,0.038053392,-0.000645223,0.036192365,0.01592674,0.008424687,0.027710989,0.041168849,0.022379828,0.001586197,0.019367605,0.026526568,-0.01914352,-0.021568669,0.025750634,0.011143159,0.008534489,0.019022015,0.01552298,-0.016031892,-0.022181696,0.035272846,-0.021200399,-0.025221407,-0.015223894,-0.008348909,-0.002946893,0.007469547,-0.02550157,0.006104171,-0.002840426,0.000488457,-0.005913893,0.02386828,0.014883978,-0.00601148,-0.013673189,-0.027243774,-0.007834776,0.045244799,0.027955206,0.013552705,-0.011649752,0.034702754,-0.012622161,0.024644477,0.007308884,0.004027952,0.000790755,0.006784665,0.010301762,0.020488972,0.011856573,-0.019777403,-0.021856306,-0.018281569,0.023211712,0.010519418,-0.025552354,0.026014401,0.011538346,-0.001968137,0.007921988,-0.002853822,-0.00717424
N,Y,58.5,-0.027786512,0.00077854,-0.012606649,0.027184416,0.02066135,-0.013291376,-0.018311711,-0.025860435,-0.009463491,0.013055286,0.01863403,0.032974437,0.0212698,0.010714207,-0.009981976,-0.001294214,0.01110401,0.01945853,0.012795709,-0.019484381,0.018098208,-0.01711103,-0.008613281,-0.009265982,0.009484651,-0.013442025,0.026211005,-0.02461563,-0.001463975,-0.014218104,-0.010209852,0.019204501,-0.019789139,-0.013823585,2.74E-05,-0.002029934,0.011263788,-0.050541719,-0.024021417,0.006435692,-0.000244297,0.004293339,0.006075316,0.000105584,-0.019406688,0.026512393,0.019905577,0.016680687,0.011776596,-0.008294428,-0.03848816,-0.003518395,0.032464004,-0.034247072,-0.005630635,-0.021364619,-0.026342569,-0.015219826,-0.016244523,0.010962546,0.01135146,0.018593162,0.014003183,0.008397044
N,Y,59,-0.013631525,-0.019505157,-0.015848907,-0.01897334,-0.017906993,-0.01508227,0.021402781,-0.014355039,-0.016793582,-0.024397413,0.032832868,0.011953493,0.004770341,-0.028777476,-0.004299327,0.022787108,0.009272259,0.016509896,-0.016917107,-0.009376248,-0.019654165,0.001822099,-0.010178678,-0.006246085,-0.017771131,0.022218455,0.005058529,-0.017005084,-0.01410528,0.000932137,-0.027445535,0.021580896,0.01803185,0.019988938,-0.004582923,0.021882643,0.02012798,0.029010053,-0.022629821,-0.018885441,0.017564179,-0.030944419,7.78E-05,0.023268308,-0.009372547,0.019552081,-0.02352555,-0.004102653,-0.016954501,-0.007109539,0.010263985,-0.004964543,-0.009999294,0.002508655,-0.020800766,-0.002706999,-0.018788066,-0.015091827,-0.026180484,-0.003014684,-0.002296921,-0.021372327,0.021601805,-0.003767458
N,Y,59.5,0.007388085,0.02179474,-0.009673993,-0.004755933,-0.024162865,0.031027076,-0.029386943,-0.034038049,0.011379696,-0.013976598,0.012257337,0.028296692,-0.019889854,0.034344258,-0.006903775,-0.02287338,-0.025963759,-0.01157659,0.045264186,-0.013604248,0.020108106,0.022635473,-0.003633834,-0.007848469,0.035171657,-0.023537305,-0.004062427,0.010077303,-0.003287682,-0.004585518,0.012889591,0.012103095,-0.014609074,-0.00074745,0.001033636,0.008555596,-0.028250459,0.022212672,-0.017472738,0.014026513,-0.012849182,0.026337047,-0.013692495,0.01339622,-0.016588883,-0.029403707,-0.015556336,0.000349181,0.003828024,0.003824484,-0.003565084,0.016718454,0.015022993,0.004771809,0.009898867,-0.027750259,-0.005330109,-0.017760056,0.011636523,-0.013466396,0.024320045,0.015486081,0.005129348,-0.029642768
N,Y,60,0.016177988,0.000706234,-0.019621455,0.016792454,-0.01025086,-0.011380404,-0.023905493,0.005363279,0.014909969,0.001634657,-0.026883328,0.006501317,0.022631537,0.017059588,0.006992396,-0.012756759,0.018348354,-0.006744711,-0.037415857,0.015698318,-0.013317779,0.022607253,0.009765238,0.009562804,0.000281528,0.00717854,-0.026232399,0.004355586,0.010510601,-0.005367395,-0.011168301,-0.015472441,0.015884946,-0.001755519,-0.003574613,0.016358027,-0.010510602,-0.002675744,0.010250955,0.009916421,0.008251489,-0.012068652,0.011657777,-0.033028476,-0.008791292,0.013012682,0.006311633,-0.018538496,0.000682974,-0.012523714,-0.011984009,-0.001067907,0.013134094,0.009438868,-0.012111991,0.02490918,0.035768206,0.02955603,-0.028001505,0.016166283,-0.029204478,0.008073823,-0.018999954,0.012414054
N,Y,60.5,-0.006559234,-0.003836972,0.000689198,-0.020711779,-0.01720496,-0.012986842,0.023610235,-0.0048485,0.016326192,0.042569954,-0.03164215,-0.021147807,0.007733336,0.005301031,-0.007429035,-0.021663676,0.007187984,-0.007644066,0.018213614,0.016391261,0.021362676,-0.013626849,0.022062283,0.025585344,-0.021613905,0.009575672,-0.017285216,0.015700221,0.009115252,0.005449997,0.025159372,-0.02178864,-0.019845115,-0.024253373,0.018391981,-0.015210762,0.018948347,-0.042087337,0.041132355,0.006079129,-0.007443694,0.019875978,-0.021959662,-0.002506033,0.036251318,-0.041732294,0.007227954,9.29E-05,-0.002298624,0.022697536,0.019631084,3.95E-06,0.020605464,0.015999461,0.019269154,-0.01566236,0.01365737,-0.028935102,-0.029800015,-0.016512659,0.024831728,-0.011084363,-0.006619641,0.024028176
N,Y,61,-0.022032982,0.008051104,0.007211465,-0.028392976,0.061880343,-0.00083475,-0.01477609,0.01974209,0.015119562,-0.024092195,0.006894859,0.03761371,-0.023995522,-0.024641845,0.01430699,-0.000884717,0.024716484,-0.007872807,0.007919359,0.000253811,-0.01150522,-0.009480608,0.008370799,0.012383493,0.008931189,0.014112296,-0.006197318,0.031293804,0.015632779,0.015556566,-0.034238077,0.020035862,0.017261238,0.031636592,0.001190549,-0.019581541,0.023120286,-0.038817875,-0.010536285,-0.00299,0.010537556,-0.008174233,-0.01197784,0.010661959,0.018574893,0.030339736,0.002277256,0.013544083,0.017847507,-0.010086491,0.014815821,-0.023979952,-0.02820295,-0.014397745,-0.023234493,0.025919111,-0.008804943,0.02526036,0.005043976,-0.020897067,0.005292068,0.007229905,-0.004954183,0.028011192
N,Y,61.5,0.002967285,-0.023460928,0.00735941,0.030288952,-0.001010022,0.018646428,0.030524356,0.027781468,-0.028153861,-0.015715905,-0.004842391,-0.028905117,0.027381471,-0.003806201,-0.014393328,0.037084992,-0.01680457,0.026814063,0.004800662,0.003800304,-0.014328319,0.000442271,-0.020218087,-0.003829152,-0.016920811,-0.022235082,-6.52E-05,-0.012716708,-0.01448151,0.002438041,0.013088956,-0.020113173,0.009010875,0.02581096,-0.013466699,-0.008507993,0.010121714,0.028859421,-0.034983514,-0.009016303,-0.02617324,-0.018202519,0.002739245,-0.021723294,-0.011754013,-0.00735716,0.01277487,-0.016471068,-0.006616346,-0.023174241,-0.030591017,-0.022145175,-0.015564559,-0.007312228,0.01702882,-0.013860439,-0.017330387,0.001843873,0.022268725,0.023791266,0.020964222,-0.002657183,-0.01093893,-0.013631825
N,Y,62,0.016617013,0.024483718,0.027879457,-0.029099248,0.013932551,-0.011850255,0.013970301,-0.000975781,0.022075486,-0.010950084,0.018871216,-0.011621701,-0.033909765,-0.007049576,0.023295117,-0.009473743,-0.014829665,-0.0032296,0.003331953,0.036059172,0.030865991,-0.016325504,-0.019926217,-0.003677997,-0.002152198,0.018466974,0.013700622,-0.018042266,-0.012450825,0.007239133,0.00986084,-0.026515017,-0.011153899,-0.024177719,-0.013135905,0.019223011,-0.027528152,0.033761927,-0.012451125,-0.002496533,0.015687952,-0.042656538,0.017048675,0.004173706,-0.022254326,0.029151358,0.016086697,-0.000786145,0.022729693,0.013184542,0.001633933,0.019308937,0.027770123,0.032867396,0.009982453,0.00311172,0.003696615,0.020083505,0.024821636,-0.012795634,-0.028883642,-0.002767341,0.015947887,0.012107028
N,Y,62.5,-0.009071781,-0.037068503,-0.015631007,0.019709243,0.009259667,-0.015365419,0.03476067,0.020650583,-0.022240949,-0.039540395,0.022575716,-0.032983723,-0.015988767,-0.02760556,0.001766108,-0.00956908,-0.002558459,0.010445105,0.019470401,-0.018511838,-0.019271942,0.016614655,-0.014595518,0.004330553,-0.020566592,-0.031015431,0.028591272,-0.004608768,-0.006614804,-0.004480394,0.023941097,0.053842636,-0.003791985,-0.001120753,-0.015019088,-0.033997274,-0.014100325,-0.023271469,0.035106918,-0.018898776,-0.005436769,-0.009295644,0.02155749,0.011009976,0.025272842,-0.023863751,-0.007000048,0.01359411,-0.013723117,-0.005687313,0.028550445,-0.008237952,-0.023649145,0.001060687,0.003113774,0.006695508,0.010039341,0.03255375,0.012760864,-0.011353793,-0.027730577,0.002810341,-0.006470285,-0.025336357
N,Y,63,0.001263616,0.020998937,-0.027102191,-0.01432063,-0.037481776,0.005512201,0.001484888,-0.011880359,-0.032802449,0.033113471,-0.025947816,0.01558135,0.009045937,0.030465976,0.000294842,0.010887529,0.021924587,0.016757867,0.005242021,-0.007260258,-0.01408217,0.016418705,0.031474374,0.011834067,0.026868299,0.016755488,-0.039156656,-0.015325064,0.019079869,0.002481337,-0.005890409,-0.010240761,-0.018084373,-0.005298473,0.020490323,-0.006578936,0.013945853,0.022953884,-0.004846244,0.008635394,0.00189746,0.01319264,-0.009411404,0.004164048,-0.023225458,-0.027405234,-0.017879346,-0.012877959,-0.045481931,0.011333989,-0.024644774,0.008742288,-0.016323107,0.017175981,-0.017802888,0.013842246,-0.010186888,-0.017192586,0.017901839,-0.003389227,0.018653454,-0.019100189,-0.013996587,-0.010803871
N,Y,63.5,-0.003072042,-0.005899204,0.010685626,-0.024480479,-0.001603935,-0.01241195,-0.021226589,-0.023033429,-0.000476931,0.015502908,0.008791546,-0.006437229,-0.017128119,-0.031935239,-0.012919808,0.016364289,0.005162205,0.005598872,-0.03081823,-0.017912759,0.009811639,-0.010310521,0.033822418,-0.009802423,0.011982493,-0.003181096,0.024824989,0.016386536,-0.002516285,-0.013052068,0.01142949,-0.004690596,0.019957706,-0.020295448,-0.004626103,0.019041695,0.003085451,0.018509754,-0.038266531,-0.007972791,0.001422111,0.027578701,-0.002706594,0.030583249,0.032911631,0.049267375,-0.014855288,0.000482253,0.02380235,0.002557864,0.019806878,0.006938062,-0.02525998,-0.028493715,0.013949592,-0.015730063,0.007365212,-0.027437281,-0.009490359,0.001530916,0.023766983,0.000455127,-0.014860207,-0.009706007
N,Y,64,0.005832485,0.034839719,-0.019831247,0.037431139,0.000685466,-0.013976567,-0.014314221,-0.009883468,0.010783738,-0.002143491,-0.02475855,0.033636991,-0.017706132,0.031652591,0.002070054,-0.002769399,-0.00758667,-0.005373433,-0.013685578,-0.017773214,-0.019896907,0.012826357,-0.002127692,0.00325158,-0.009809497,-0.003121519,-0.029472819,0.013472586,-0.010742098,0.016765779,-0.003858016,0.015198884,-0.012734643,-0.002681265,0.003645719,0.020740549,-0.015695517,-0.000558956,0.01016029,0.012155435,-0.00231273,0.019574506,0.01924851,-0.018713665,-0.013780224,-0.023020095,0.018845737,0.006875738,-0.027861933,-0.002009827,-0.008802349,-0.010838356,0.018565409,-0.01696309,0.017961945,-0.010078277,-0.01608425,0.03733391,-0.026136909,0.007493516,-0.027614814,-0.022099669,0.020481007,0.010562471
N,Y,64.5,-0.004783382,-0.002427811,0.012181039,0.030811865,-0.037913659,0.012735334,-0.015883519,-0.022908747,0.016254976,0.007339214,0.025811583,-0.025971802,0.029423263,-0.017013946,-0.018246159,-0.036619652,0.052046339,0.008196038,-0.013145751,0.048076434,0.010485271,0.010173669,-0.026134454,-0.006119169,0.019775238,-0.00962959,0.023363482,-0.00771553,-0.002256007,0.001800815,-0.035078985,-0.011438824,0.001293943,0.015136222,0.009537916,0.017214182,0.000939393,-0.03996701,0.028997401,-0.004733731,-0.018112615,0.00870014,-0.037810665,-0.025360486,-0.003200131,-0.024342512,-0.021701731,-0.008727615,0.023654591,0.021597778,0.025938381,0.0092544,0.020278987,0.019858765,0.002143744,0.016083492,0.003506724,-0.030422568,-0.018522523,0.005566314,-0.033294133,0.001686157,0.007264245,0.023742237
N,Y,65,0.027795648,-0.021321687,-0.003683196,-0.006044611,0.001854001,0.037779345,0.018557646,0.003899009,0.018265837,0.013787965,0.002816531,0.022670451,-0.020884653,-0.013640291,0.011690534,0.03031945,-0.044333234,-0.035156403,0.002750979,-0.013418282,0.003576776,0.016473835,-0.002346708,0.007100903,0.022484539,0.013600933,-0.011356665,0.012206868,0.026993391,-0.01403979,0.017940702,-0.003463561,0.004075633,-0.031825277,0.006023256,0.033452669,-0.024377109,0.012766012,-0.017917877,0.010870953,-0.022301873,-0.00620804,0.024132452,-0.003286713,-0.010397827,0.025138214,0.001955594,0.018517847,0.007315129,-0.011450373,-0.02577915,0.015750678,0.014963351,0.004937451,-0.012248453,-0.010700413,-0.013214634,-0.011465136,0.004323661,0.025820871,0.015970528,0.015578511,0.005940251,-0.020127099
N,Y,65.5,-0.014821691,-0.017112884,0.013775336,-0.024710854,0.075457225,0.01654374,-0.015324076,0.033583716,0.002710181,0.024544302,0.01420004,-0.038899818,0.026715688,-0.000181492,0.015479743,-0.004924476,-0.002120368,-0.004925251,0.001973291,0.013576735,-0.02898157,-0.005867491,-0.00366267,-0.004881932,-0.033853135,0.031117016,-0.030529457,-0.018218126,-0.006616111,-0.003945274,-0.014587566,0.027474524,-0.009148653,0.038038439,-0.003130915,-0.026307875,0.031377325,-0.054312903,0.028829678,0.000130718,0.036630655,-0.019799249,0.019297576,0.004497903,-0.021825581,0.031577271,0.019142998,-0.016108982,0.033292368,-0.025830781,-0.023697808,-0.011712085,-0.00665409,-0.013155922,-0.026224095,0.002083606,0.031446131,-0.010581743,-0.009433948,-0.004714646,0.003655601,0.013236327,-0.016135574,0.00950103
N,Y,66,-0.008440074,-0.01366652,0.020188083,0.01712816,-0.046498447,0.009823625,-0.043036598,-0.002064872,-0.010346193,-0.025246547,-0.025177794,0.025576238,-0.008888878,0.034141423,-0.011060001,0.014063845,-0.022987138,-0.019536077,0.013494062,-0.010795013,0.007879111,-0.015397413,0.025571987,0.023222987,-0.01222542,-0.001946445,0.004208226,-0.009151633,-0.009128966,-0.002207714,-0.001772586,-0.023575089,-0.015969635,-0.000688189,0.014084814,-0.022729188,0.016194009,0.054793841,-0.003455608,-0.026664842,-0.007448603,0.018295895,-0.048807066,0.019699757,0.003478095,-0.03356911,-0.026575664,-0.010703987,-0.018939305,0.039143052,0.02415675,-0.005357281,0.004350784,-0.011448393,0.031204309,-0.00191981,0.007862999,0.033866649,0.00030119,-0.002174602,0.023788381,0.020893396,0.015563315,-0.001496919
N,Y,66.5,-0.003764826,0.028411172,-0.032086246,0.00396875,0.034772834,0.011307664,0.009364459,0.013245381,-0.015635617,-0.011687679,0.003526166,-0.003177728,0.024523785,0.009337532,0.008266334,-0.002697617,-0.026434747,0.028188297,0.002785561,-0.032583491,0.046473461,-0.011886685,-0.036534906,-0.022391978,0.024735132,-0.024646188,0.02594935,-0.025229137,-0.014354081,0.001200664,-0.019775539,-0.019202398,0.034354152,0.017967933,-0.016220239,-0.000639742,0.012444196,-0.012455526,0.035266487,0.006687908,0.029698136,0.005495035,-0.021024272,0.008150324,0.024968005,-0.022954657,0.015841537,0.004489255,-0.011323126,-0.004539086,-0.0174786,0.013608244,-0.010938196,0.028199768,-0.013293903,-0.012881823,-0.008472032,-0.01366512,0.00781246,-0.025083211,0.009086784,-0.006669558,0.020658648,0.006632082
N,Y,67,-0.02273045,0.008059085,-0.000898177,-0.021478869,0.002503225,-0.023582716,0.013679112,0.022525653,0.022615965,0.016377128,-0.007400721,0.022891354,0.01513714,0.005024663,-0.011079148,-0.019071005,0.046355784,-0.001742917,0.029467521,-0.024819516,-0.021229327,-0.028354355,0.024143927,-0.027590007,-0.028688045,0.01456052,-0.03785643,0.008380907,0.01176226,0.004224467,-0.021245138,-0.008142557,0.004866792,0.011422106,-0.01017968,-0.028029161,-0.016134422,-0.000282614,-0.019472821,-0.000141865,-0.008844019,-0.026887558,0.036229944,0.000542898,-0.022942176,0.017377148,0.019926434,0.004365121,0.040916185,-0.026224457,-0.009040481,-0.029303221,-0.016081203,-0.015935851,-0.003411841,-0.004657234,-0.019749006,-0.014345112,0.037176002,0.003794415,-0.012139882,0.013414494,-0.036415372,-0.022728552
N,Y,67.5,-0.003632333,-0.01742717,-0.033224,-0.033063331,0.007163344,-0.006235214,0.022504727,-0.000851374,-0.005961862,-0.031904346,-0.009559564,0.012270626,-0.029286838,-0.020240263,-0.006170413,0.025206406,-0.025923303,-0.009008554,-0.036389628,0.020283477,-0.025211476,0.021967613,-0.024860615,0.02205455,-0.016504347,-0.01980589,0.032784449,0.030588061,0.004260368,0.000957829,0.029246896,-0.001885116,0.000505381,0.004837583,-0.010036722,0.019666266,-0.009379078,0.042075397,-0.018213322,0.008795074,0.035806951,0.008133578,0.014064836,-0.002794596,0.040066879,-0.01923941,-0.025827995,0.003265737,-0.019363625,-0.001257446,0.038866508,0.008079576,0.029463369,-0.00028945,-0.001806607,-0.011387376,-0.009075795,-0.015341259,0.015949025,0.00597553,0.007340022,-0.018597738,0.030389352,-0.013237577
N,Y,68,-0.007581124,0.006443912,0.033773218,0.049652265,-0.012811688,-0.049708469,-0.027025858,-0.02697782,0.01907143,0.0113706,-0.031088266,-0.030161602,-0.004836587,-0.012847536,0.002446923,-0.019520145,0.004003772,0.006062595,0.022758158,-0.000229998,0.050551019,-0.011944947,0.007544952,0.029043554,0.030011321,-0.028488492,0.018632676,-0.001525131,-0.001771827,-0.006454409,0.022345488,0.007812919,0.025068275,-0.020187183,0.008292847,-0.019887243,0.004670499,0.034905058,-0.001200009,0.015387096,-0.028780714,-0.009625474,-0.0103931,0.018739663,-0.021467349,0.026142212,0.022441383,0.010829544,-0.021959201,0.000589273,-0.024088031,0.008042795,0.038101897,-0.004494643,0.014261428,0.044150952,-0.005900683,0.028380248,-0.025921318,-0.022772151,0.023947609,-0.002629718,-0.020150798,0.002230372
N,Y,68.5,0.016731859,-0.000629903,0.039909138,0.019213251,-0.0095372,0.011082472,0.028747175,-0.016006044,-0.024075563,-0.012413037,0.024986715,-0.01056024,-0.003770002,0.008428957,0.00654639,-0.007700915,-0.001989915,-0.014699871,-0.008900156,0.025676376,-0.034646201,-0.017405035,0.010092743,-0.024773868,0.003184283,0.031992991,0.023644213,0.017276347,-0.001448394,0.002197474,0.015351044,0.016893764,-0.016667473,-0.011845938,0.003665715,0.025938497,-0.019062903,-0.037874011,0.005005785,-0.021936451,-0.008904402,-0.014493879,-0.005273992,-0.019477246,-0.014328799,0.022265481,0.014722275,-0.007242046,-0.030399882,-0.000770189,-0.032886555,-0.021743889,-0.020306711,0.011090102,-0.014180407,-0.005853536,0.007521195,0.005338166,-0.031164888,-0.005060097,-0.012753142,0.003279627,-0.003228307,0.018795635
