Position 1,Position 2,Position 3,Position 4,Position 5,Position 6,Position 7,Position 8,Position 9,Position 10,Position 11,Position 12,Position 13,Position 14,Position 15,Position 16,Position 17,Position 18,Position 19,Position 20,Position 21,Position 22,Position 23,Position 24,Position 25,Position 26,Position 27,Position 28,Position 29,Position 30,Position 31,Position 32,Position 33,Position 34,Position 35,Position 36,Position 37,Position 38,Position 39,Position 40,Position 41,Position 42,Position 43,Position 44,Position 45,Position 46,Position 47,Position 48,Position 49,Position 50,Position 51,Position 52,Position 53,Position 54,Position 55,Position 56,Position 57,Position 58,Position 59,Position 60,Position 61,Position 62,Position 63,Position 64,Position 65,Position 66,Position 67,Position 68,Position 69,Position 70,Position 71,Position 72,Position 73,Position 74,Position 75,Position 76,Position 77,Position 78,Position 79,Position 80,Position 81,Position 82,Position 83,Position 84,Position 85,Position 86,Position 87,Position 88,Position 89,Position 90,Position 91,Position 92,Position 93,Position 94,Position 95,Position 96,Position 97,Position 98,Position 99,Position 100,Movement,Strains
0.99575,0.96186,0.91238,0.88267,0.85648,0.85055,0.83752,0.86176,0.85109,0.83085,0.81211,0.78786,0.78589,0.82821,0.83917,0.85533,0.83925,0.85057,0.87584,0.84498,0.83989,0.79847,0.81437,0.78957,0.78205,0.79581,0.79327,0.79475,0.79782,0.79454,0.80757,0.80144,0.77194,0.79091,0.78982,0.821,0.81212,0.80987,0.8412,0.82157,0.83412,0.82388,0.84097,0.80979,0.79419,0.78604,0.77932,0.79295,0.7935,0.79309,0.81208,0.82537,0.80892,0.80912,0.81517,0.8291,0.85093,0.86695,0.86691,0.84969,0.869,0.88801,0.87922,0.8681,0.86456,0.85691,0.85619,0.85071,0.84488,0.82967,0.82014,0.82975,0.81065,0.83688,0.81919,0.80736,0.84023,0.82762,0.83731,0.83614,0.85662,0.86983,0.85037,0.83272,0.83545,0.84914,0.85389,0.85143,0.85046,0.86576,0.88081,0.88566,0.87575,0.87509,0.89369,0.89397,0.89122,0.90249,0.94287,0.97486,1,2
1.0135,0.97708,0.90443,0.85984,0.84684,0.82594,0.82404,0.8299,0.82809,0.81994,0.80162,0.80384,0.80582,0.8166,0.84318,0.86106,0.85363,0.82974,0.81065,0.80957,0.8093,0.81478,0.80084,0.79028,0.78282,0.79704,0.81784,0.801,0.79664,0.79604,0.79232,0.79978,0.79298,0.79392,0.79834,0.81009,0.81588,0.80346,0.80746,0.80997,0.80707,0.78319,0.784,0.78474,0.76069,0.75048,0.75506,0.75133,0.75933,0.78663,0.8025,0.80202,0.81507,0.83095,0.83412,0.83937,0.84603,0.84525,0.85846,0.85759,0.85836,0.8687,0.87163,0.8518,0.84222,0.85546,0.86221,0.84227,0.84567,0.87643,0.86436,0.85504,0.84352,0.84463,0.86502,0.85549,0.86838,0.88403,0.86841,0.84335,0.84696,0.86532,0.87134,0.86176,0.85633,0.87323,0.87236,0.87266,0.88469,0.86434,0.86278,0.88368,0.87104,0.87299,0.8895,0.88841,0.88925,0.90362,0.90606,0.96724,0,2
0.99738,1.035,0.94501,0.88663,0.86835,0.8371,0.86623,0.86585,0.83705,0.82543,0.8072,0.80006,0.80752,0.8039,0.82729,0.82659,0.85582,0.87319,0.84166,0.84249,0.79907,0.79527,0.78666,0.83458,0.79961,0.79849,0.80421,0.78211,0.76348,0.79471,0.78282,0.80472,0.80208,0.77818,0.83381,0.80765,0.84937,0.79725,0.76167,0.8302,0.80663,0.86099,0.8309,0.82952,0.80841,0.78211,0.80391,0.79794,0.82669,0.81528,0.81945,0.83301,0.8364,0.81946,0.83421,0.85765,0.83968,0.85226,0.85789,0.88871,0.88539,0.85576,0.85941,0.89232,0.87937,0.84888,0.83739,0.84538,0.85734,0.86739,0.85849,0.839,0.85489,0.86656,0.85682,0.8472,0.82689,0.84845,0.86391,0.84836,0.87104,0.85423,0.84352,0.85573,0.84932,0.85005,0.85509,0.85415,0.84917,0.85329,0.84265,0.83537,0.83648,0.8307,0.83838,0.85991,0.86872,0.88853,0.94711,1.0096,3,2
1.0501,1.0039,0.93597,0.88786,0.85103,0.85458,0.83933,0.87043,0.83972,0.8079,0.7994,0.79233,0.80288,0.83324,0.83213,0.83625,0.84329,0.85464,0.84448,0.81983,0.83684,0.79783,0.80806,0.81593,0.78924,0.77735,0.77436,0.77939,0.79058,0.77597,0.75403,0.79397,0.80173,0.82175,0.81842,0.8306,0.82351,0.79846,0.82319,0.79718,0.79495,0.82018,0.81478,0.79864,0.80433,0.82009,0.80077,0.79815,0.80694,0.80429,0.81563,0.83126,0.8374,0.83057,0.84017,0.85466,0.8507,0.85785,0.88995,0.92321,0.90761,0.88132,0.87555,0.88655,0.89373,0.89535,0.90031,0.90401,0.90079,0.87985,0.87565,0.8638,0.8707,0.84938,0.84677,0.86137,0.85033,0.88526,0.88598,0.87457,0.88018,0.86377,0.858,0.87277,0.8772,0.88073,0.88259,0.89194,0.87231,0.86819,0.8781,0.84965,0.82356,0.84448,0.84877,0.8314,0.84176,0.86333,0.90771,0.9793,1,2
1.0152,1.1194,1.0021,0.86999,0.8576,0.86878,0.88361,0.88581,0.87014,0.8373,0.80567,0.77238,0.77885,0.80139,0.84445,0.84163,0.85958,0.88318,0.84358,0.84535,0.78821,0.79017,0.75273,0.80439,0.79783,0.78775,0.81146,0.80542,0.78357,0.80222,0.79639,0.79238,0.81604,0.78583,0.82172,0.80087,0.85855,0.81423,0.80246,0.85337,0.75809,0.77258,0.7772,0.76733,0.78495,0.76648,0.78355,0.74733,0.76514,0.78426,0.78178,0.81319,0.81107,0.84887,0.84474,0.83199,0.8449,0.85859,0.85672,0.86588,0.86201,0.86632,0.86723,0.87949,0.88613,0.86012,0.84363,0.86058,0.8532,0.84918,0.85769,0.85804,0.86285,0.88847,0.87679,0.88188,0.86107,0.84756,0.86025,0.87604,0.89033,0.87739,0.87021,0.87473,0.86699,0.85906,0.86194,0.86168,0.88361,0.87823,0.87757,0.87073,0.86467,0.86704,0.89076,0.8675,0.8594,0.90792,0.95362,1.0068,3,2
1.0337,1.0718,0.97737,0.90293,0.88125,0.87294,0.85768,0.85342,0.84301,0.81777,0.7839,0.77139,0.78272,0.80959,0.82945,0.83203,0.85055,0.8736,0.87371,0.82419,0.77716,0.77328,0.78939,0.79418,0.80443,0.79301,0.8038,0.81436,0.80662,0.81079,0.82032,0.82198,0.8193,0.81429,0.79978,0.81695,0.80527,0.78471,0.79809,0.8012,0.79892,0.77598,0.77521,0.79234,0.77756,0.75839,0.75609,0.77756,0.76835,0.76651,0.78873,0.80366,0.82332,0.83046,0.83367,0.83462,0.84692,0.83758,0.83647,0.87457,0.89097,0.88595,0.88278,0.86741,0.85223,0.86363,0.87956,0.8719,0.85224,0.85171,0.86076,0.85234,0.86675,0.84464,0.86329,0.82527,0.84857,0.86198,0.85299,0.89001,0.8999,0.87139,0.88381,0.89256,0.86428,0.88159,0.88309,0.90426,0.95963,0.96597,0.93532,0.91914,0.89217,0.89794,0.92567,0.9145,0.90783,0.95513,0.97919,0.98385,3,2
0.99898,1.0129,0.97078,0.8975,0.86627,0.87527,0.86162,0.84083,0.83334,0.81841,0.79947,0.79063,0.79934,0.81117,0.82128,0.83263,0.84127,0.84421,0.82938,0.81344,0.80081,0.79443,0.79212,0.80645,0.81383,0.8135,0.79962,0.78807,0.79737,0.79064,0.7911,0.78387,0.79003,0.81209,0.79742,0.81801,0.84555,0.82542,0.83829,0.81188,0.80327,0.77961,0.76872,0.79985,0.80871,0.79943,0.78287,0.77232,0.78567,0.78262,0.79621,0.81136,0.81558,0.83208,0.82885,0.81397,0.82886,0.84141,0.84829,0.86347,0.87178,0.86494,0.8688,0.86823,0.85915,0.85665,0.8552,0.86747,0.85734,0.84788,0.84586,0.84823,0.8839,0.86248,0.86994,0.85331,0.83778,0.85721,0.86517,0.86538,0.84484,0.84378,0.84753,0.85217,0.84069,0.84268,0.86611,0.87911,0.90348,0.91121,0.87689,0.85523,0.86986,0.86072,0.85097,0.86203,0.86236,0.89318,0.95777,0.9753,2,2
1.0695,1.0097,0.93409,0.85311,0.85124,0.84424,0.86331,0.85286,0.85057,0.83092,0.79409,0.78574,0.78147,0.79524,0.84895,0.85224,0.85806,0.85996,0.83444,0.83106,0.79949,0.78409,0.76977,0.7915,0.76012,0.77668,0.79349,0.78344,0.76075,0.77062,0.77443,0.79127,0.80695,0.80228,0.82972,0.81082,0.83379,0.79651,0.78171,0.81214,0.80286,0.82483,0.80383,0.8132,0.79408,0.7636,0.77976,0.81812,0.84995,0.8195,0.80415,0.80442,0.81063,0.81135,0.83479,0.84057,0.84852,0.87086,0.86764,0.85677,0.84931,0.84502,0.84937,0.8511,0.84825,0.8466,0.83594,0.85165,0.86688,0.86687,0.8697,0.86755,0.87406,0.85581,0.85951,0.8662,0.84345,0.84692,0.85316,0.85225,0.86025,0.85736,0.85936,0.85868,0.86449,0.86086,0.84969,0.85233,0.8573,0.85989,0.87357,0.86989,0.86418,0.86324,0.87228,0.88303,0.88164,0.8737,0.91097,0.99213,0,2
1.0115,1.0125,0.99503,0.90475,0.83846,0.84437,0.84477,0.85207,0.84959,0.82018,0.80162,0.7801,0.78992,0.80591,0.81556,0.85504,0.85363,0.85713,0.86761,0.85357,0.83434,0.80673,0.83271,0.80903,0.80689,0.79497,0.80149,0.81341,0.80919,0.79825,0.80881,0.80371,0.81795,0.82416,0.82213,0.83582,0.80623,0.84646,0.83374,0.81985,0.84965,0.83484,0.83861,0.78986,0.76114,0.77122,0.76179,0.77216,0.79298,0.8083,0.80337,0.78066,0.78845,0.83843,0.84462,0.82415,0.82853,0.85386,0.87183,0.86229,0.85239,0.8633,0.8676,0.86296,0.85895,0.85626,0.84378,0.82472,0.84343,0.87135,0.86953,0.85531,0.85466,0.85987,0.8621,0.85031,0.85751,0.85934,0.83856,0.84828,0.8774,0.88225,0.87164,0.86564,0.86527,0.86197,0.86117,0.87604,0.89705,0.88733,0.87209,0.87509,0.88615,0.87645,0.85692,0.86643,0.88662,0.91208,0.9415,0.97008,0,2
0.99261,0.95718,0.96898,0.90428,0.88561,0.88227,0.83303,0.8458,0.85066,0.83013,0.83597,0.80194,0.78429,0.79182,0.78474,0.83194,0.84158,0.87051,0.85476,0.81959,0.80343,0.8219,0.81305,0.79741,0.8097,0.77599,0.77017,0.77969,0.80499,0.80315,0.8078,0.81108,0.83589,0.80969,0.82953,0.82222,0.80026,0.83626,0.80375,0.862,0.80066,0.76719,0.80565,0.78701,0.77865,0.76043,0.7745,0.79079,0.78769,0.80476,0.80808,0.81297,0.83551,0.84093,0.85233,0.85706,0.83978,0.86589,0.88258,0.87942,0.87262,0.86568,0.86012,0.87521,0.8906,0.87293,0.86693,0.86882,0.88273,0.87369,0.8603,0.86434,0.86277,0.85671,0.84519,0.87278,0.87493,0.89644,0.88102,0.87553,0.88417,0.86233,0.87932,0.89101,0.89233,0.88756,0.8882,0.86776,0.85215,0.84314,0.84564,0.86732,0.86791,0.8476,0.83766,0.86027,0.87073,0.87003,0.91424,0.97435,0,2
0.954,0.92788,0.89401,0.86163,0.81896,0.83032,0.79946,0.79762,0.81056,0.81025,0.81576,0.83049,0.82342,0.82946,0.82885,0.84752,0.862,0.8535,0.85269,0.82388,0.8259,0.77661,0.79888,0.7828,0.77157,0.78779,0.79147,0.79733,0.80778,0.79277,0.79314,0.80342,0.79313,0.81037,0.79277,0.81431,0.81931,0.78871,0.83644,0.8293,0.8658,0.81375,0.7988,0.80782,0.78748,0.79018,0.80189,0.82831,0.81463,0.81567,0.83903,0.84665,0.86492,0.84023,0.83386,0.84826,0.85617,0.85576,0.8631,0.8642,0.87302,0.88145,0.88548,0.88076,0.87372,0.88892,0.87448,0.86863,0.87215,0.84403,0.86712,0.85476,0.87142,0.87778,0.88279,0.8979,0.88569,0.86805,0.87596,0.87049,0.86662,0.90978,0.88329,0.88087,0.8869,0.8814,0.88676,0.91868,0.89412,0.87111,0.85675,0.85632,0.86084,0.8595,0.85366,0.83687,0.83922,0.8841,0.93063,1.0048,3,2
1.0525,1.0156,0.9756,0.9009,0.84942,0.85797,0.84545,0.84394,0.84031,0.83283,0.81524,0.79417,0.80259,0.82242,0.82482,0.86069,0.85235,0.85475,0.85422,0.82937,0.81773,0.79539,0.80704,0.76752,0.78075,0.79743,0.79883,0.78849,0.77771,0.77139,0.7973,0.81377,0.81108,0.79741,0.77784,0.82059,0.80622,0.82846,0.81265,0.78618,0.83066,0.795,0.8025,0.78894,0.77322,0.78145,0.78093,0.8107,0.78969,0.78856,0.7985,0.81162,0.81462,0.81033,0.80874,0.82987,0.83064,0.85296,0.87774,0.87968,0.88494,0.87577,0.86231,0.8549,0.85231,0.8466,0.84053,0.83764,0.83873,0.85716,0.84104,0.82849,0.85087,0.87656,0.87882,0.85202,0.84918,0.85152,0.83453,0.86184,0.86264,0.86433,0.8823,0.89983,0.90825,0.90716,0.88121,0.86025,0.85748,0.85556,0.86459,0.88665,0.89996,0.8871,0.87356,0.87325,0.88175,0.92347,0.96966,0.99455,0,2
0.98124,0.95346,0.9347,0.87084,0.8606,0.8658,0.8325,0.85534,0.8359,0.80844,0.82033,0.81298,0.81503,0.82403,0.82151,0.86279,0.86497,0.87511,0.87328,0.82829,0.81187,0.80879,0.7884,0.79049,0.80364,0.76846,0.78188,0.79651,0.79922,0.81224,0.81936,0.81054,0.83221,0.81296,0.82835,0.82453,0.81139,0.85959,0.81697,0.86907,0.83204,0.81956,0.84056,0.81405,0.80184,0.78449,0.79591,0.80431,0.81481,0.81724,0.80128,0.816,0.83449,0.83243,0.82292,0.84491,0.83438,0.83609,0.8466,0.86065,0.87462,0.86917,0.85821,0.87142,0.86079,0.863,0.8574,0.84292,0.85565,0.85605,0.86928,0.86718,0.82741,0.82932,0.85969,0.87078,0.8547,0.84474,0.84359,0.85128,0.84695,0.85539,0.88268,0.88477,0.86273,0.83799,0.82653,0.85381,0.89303,0.8857,0.86426,0.8625,0.88752,0.90538,0.89216,0.89578,0.91412,0.92625,0.93331,0.95506,0,2
1.0059,1.0261,0.97877,0.89133,0.86564,0.84404,0.81433,0.84196,0.84038,0.82692,0.80858,0.79627,0.80322,0.83303,0.85754,0.85468,0.864,0.87195,0.86093,0.82614,0.79845,0.80145,0.79152,0.79835,0.80499,0.79781,0.79996,0.8143,0.82305,0.81347,0.78195,0.77373,0.80095,0.79439,0.79902,0.81658,0.79556,0.79924,0.78072,0.78317,0.78979,0.77399,0.79051,0.81954,0.811,0.80237,0.80402,0.80623,0.7979,0.80483,0.8168,0.82858,0.82555,0.82873,0.84115,0.8454,0.85319,0.84431,0.84884,0.8712,0.88152,0.88593,0.88267,0.8709,0.86542,0.86691,0.85732,0.85299,0.84349,0.84134,0.83851,0.85543,0.88118,0.8828,0.87615,0.85819,0.86259,0.85776,0.85699,0.85153,0.85265,0.86229,0.86205,0.86706,0.87694,0.88171,0.87378,0.86886,0.87274,0.87958,0.87372,0.87743,0.88359,0.89472,0.89673,0.89218,0.90052,0.92644,0.94745,0.97796,0,2
0.96477,0.9655,0.92883,0.88593,0.86125,0.85622,0.85157,0.83955,0.83355,0.83546,0.83189,0.8254,0.82024,0.82921,0.83528,0.8482,0.87399,0.87903,0.87585,0.86318,0.85552,0.83354,0.82332,0.82188,0.81708,0.82111,0.81539,0.82606,0.81332,0.78214,0.77016,0.80018,0.84124,0.81906,0.7884,0.77789,0.79238,0.78806,0.80223,0.8189,0.80865,0.79646,0.79686,0.79444,0.79097,0.79842,0.81388,0.81334,0.80212,0.81078,0.79504,0.79569,0.81528,0.83174,0.84623,0.85437,0.87663,0.89161,0.88629,0.88456,0.8816,0.8725,0.86521,0.85789,0.85744,0.87337,0.86849,0.85768,0.85702,0.86346,0.87145,0.87001,0.86551,0.85328,0.84988,0.87511,0.8728,0.86462,0.85475,0.85996,0.87681,0.85756,0.85584,0.8605,0.86382,0.87622,0.88513,0.87907,0.88645,0.89182,0.88065,0.87124,0.87626,0.86862,0.86205,0.89001,0.91908,0.9208,0.9486,1.0206,0,2
0.99461,0.95305,0.9076,0.8752,0.85262,0.82921,0.82943,0.818,0.82791,0.83308,0.81946,0.80445,0.80736,0.83846,0.85773,0.84615,0.84862,0.8531,0.8451,0.8446,0.82831,0.7958,0.79432,0.7938,0.78874,0.79085,0.78432,0.807,0.84262,0.83037,0.80144,0.78727,0.80512,0.80305,0.79596,0.79886,0.79754,0.81053,0.80428,0.79519,0.79773,0.79238,0.80509,0.80682,0.79539,0.78473,0.77242,0.76525,0.76095,0.78789,0.81166,0.81267,0.81809,0.80544,0.8164,0.84532,0.85067,0.84838,0.85574,0.85111,0.86091,0.87766,0.88126,0.87759,0.87752,0.9002,0.9014,0.87721,0.90168,0.88205,0.88568,0.8602,0.85242,0.87039,0.86873,0.8873,0.89014,0.86237,0.88001,0.88337,0.88309,0.88909,0.84464,0.86653,0.8815,0.85925,0.88001,0.92007,0.91659,0.90796,0.90867,0.88187,0.8583,0.83705,0.87222,0.89888,0.90649,0.93804,0.95896,0.99171,1,2
1.0148,1.0303,0.99143,0.91601,0.87047,0.85217,0.8405,0.82399,0.81559,0.81742,0.80611,0.79058,0.79093,0.81013,0.83943,0.86605,0.86737,0.85501,0.84069,0.82103,0.82555,0.82571,0.80478,0.7894,0.80073,0.78726,0.79746,0.81032,0.82116,0.80716,0.78069,0.7935,0.80019,0.8197,0.83722,0.82743,0.82358,0.82334,0.79315,0.81076,0.8189,0.8347,0.86792,0.83178,0.82539,0.80414,0.7902,0.78745,0.81064,0.80639,0.77865,0.79239,0.81486,0.81097,0.81653,0.84291,0.849,0.86781,0.8759,0.88094,0.88315,0.88547,0.87794,0.86817,0.85764,0.83846,0.83733,0.82551,0.84126,0.84708,0.83203,0.83689,0.85465,0.8656,0.85689,0.86567,0.85075,0.8443,0.85369,0.8553,0.87317,0.8511,0.84326,0.81087,0.82972,0.84183,0.84183,0.84147,0.85096,0.87159,0.86085,0.84804,0.83436,0.83985,0.86329,0.88489,0.8801,0.86344,0.86931,0.96642,1,2
0.94847,0.93999,0.90405,0.86516,0.86274,0.83975,0.84152,0.82854,0.8212,0.82529,0.80988,0.80852,0.81161,0.81148,0.8301,0.83666,0.83708,0.84204,0.83281,0.82524,0.78576,0.80813,0.78663,0.79322,0.80088,0.80446,0.80618,0.78404,0.76819,0.79878,0.82006,0.79498,0.80285,0.79307,0.8172,0.78106,0.80944,0.83189,0.77599,0.81614,0.79133,0.81796,0.83147,0.77951,0.77631,0.77702,0.77801,0.76015,0.79667,0.79823,0.76993,0.7881,0.80689,0.79893,0.79199,0.84492,0.85871,0.88024,0.85856,0.87066,0.89143,0.88791,0.87568,0.87191,0.8649,0.85017,0.84379,0.85454,0.87281,0.86295,0.87429,0.88782,0.85949,0.8709,0.8386,0.86032,0.85902,0.85553,0.87172,0.88631,0.88874,0.86412,0.85302,0.83093,0.85692,0.85742,0.85514,0.86341,0.87228,0.89267,0.87705,0.86253,0.88864,0.87186,0.86239,0.86012,0.85878,0.90743,1.0086,1.0068,2,2
1.0235,1.0753,1.0196,0.91256,0.87907,0.86052,0.84638,0.82873,0.82804,0.82786,0.80316,0.78443,0.78473,0.796,0.81288,0.82703,0.83772,0.85005,0.83747,0.82578,0.80107,0.80785,0.77162,0.79554,0.78848,0.78245,0.77818,0.786,0.80081,0.80726,0.79948,0.81687,0.84273,0.81125,0.8436,0.81585,0.81127,0.80842,0.77435,0.83923,0.7917,0.80361,0.8006,0.78399,0.80733,0.79529,0.7975,0.76389,0.78494,0.8003,0.7876,0.79143,0.8071,0.81147,0.84259,0.86925,0.85078,0.87877,0.87585,0.86904,0.87815,0.87688,0.88006,0.88892,0.88075,0.89095,0.87077,0.85088,0.88075,0.85842,0.88195,0.8876,0.84912,0.87854,0.84488,0.88726,0.90972,0.90815,0.92953,0.89202,0.89078,0.87901,0.86178,0.88015,0.8775,0.87361,0.89498,0.89901,0.89486,0.9,0.90353,0.89745,0.88505,0.87062,0.87766,0.90565,0.93279,0.94403,0.97869,1.0176,4,2
0.9778,1.123,1.0299,0.90749,0.88554,0.88441,0.89789,0.86686,0.86333,0.8402,0.80375,0.7867,0.80327,0.80819,0.85096,0.83645,0.85915,0.88393,0.85138,0.84045,0.8027,0.82286,0.75355,0.77563,0.76981,0.79336,0.81128,0.80128,0.79087,0.79743,0.79549,0.83693,0.82268,0.7844,0.8203,0.80083,0.84096,0.81941,0.7939,0.83154,0.81749,0.84478,0.82954,0.81727,0.82572,0.81182,0.83417,0.82587,0.81417,0.81459,0.80969,0.81677,0.81676,0.84079,0.85226,0.85136,0.87096,0.86938,0.87628,0.88302,0.87719,0.87612,0.86461,0.86569,0.88308,0.87393,0.85318,0.84961,0.85393,0.85529,0.86818,0.8849,0.87044,0.86449,0.86974,0.88038,0.88269,0.87442,0.88093,0.88521,0.86143,0.84806,0.85616,0.86206,0.87425,0.87823,0.88384,0.88978,0.88892,0.8971,0.90478,0.90779,0.89198,0.88049,0.88428,0.86962,0.84859,0.877,0.91736,0.99892,0,2
0.9786,0.95639,0.90143,0.87741,0.8575,0.87029,0.85129,0.8462,0.84224,0.82709,0.80547,0.792,0.82272,0.84548,0.83955,0.83555,0.85102,0.85489,0.85262,0.83804,0.82184,0.81045,0.82283,0.8084,0.81526,0.80644,0.79861,0.7992,0.802,0.79949,0.79555,0.81516,0.81629,0.82771,0.82974,0.84375,0.82866,0.84158,0.83466,0.82198,0.82428,0.79561,0.76759,0.78073,0.78009,0.77915,0.78148,0.7903,0.80299,0.80802,0.80894,0.81696,0.82153,0.81062,0.80744,0.83644,0.84134,0.84421,0.86122,0.88572,0.9051,0.90818,0.90592,0.90434,0.89298,0.88312,0.87928,0.87402,0.88467,0.88889,0.88183,0.87966,0.87406,0.87556,0.86745,0.86283,0.85934,0.86895,0.89125,0.89431,0.87328,0.8533,0.87348,0.8999,0.87015,0.86197,0.88858,0.89975,0.88454,0.84987,0.84802,0.85105,0.85113,0.84887,0.8623,0.86141,0.87063,0.90195,0.96437,1.026,0,2
0.9909,0.96659,0.91563,0.87788,0.83458,0.82801,0.81992,0.8307,0.82199,0.81481,0.79712,0.78195,0.79228,0.82661,0.823,0.84276,0.84665,0.83442,0.83306,0.81562,0.80148,0.77804,0.78886,0.78824,0.79678,0.81335,0.80887,0.79857,0.79006,0.79347,0.79905,0.80078,0.80178,0.81306,0.81686,0.82646,0.81552,0.80963,0.80347,0.79768,0.79505,0.79322,0.80389,0.79602,0.80522,0.8143,0.8023,0.79947,0.80608,0.80883,0.80232,0.79422,0.78278,0.80648,0.82649,0.83996,0.8449,0.86116,0.85658,0.85726,0.8723,0.883,0.88719,0.89138,0.86489,0.83339,0.84421,0.86375,0.86404,0.84271,0.83021,0.83802,0.84228,0.83148,0.81324,0.85682,0.89268,0.88677,0.87718,0.85825,0.86827,0.87757,0.86067,0.85267,0.87158,0.89502,0.89226,0.87333,0.86532,0.87028,0.88604,0.87865,0.8777,0.85904,0.86214,0.88856,0.90988,0.90992,0.92935,1.0078,0,2
1.1137,1.0132,0.95038,0.88597,0.8584,0.84628,0.85086,0.8433,0.84054,0.84183,0.80819,0.7886,0.78093,0.80437,0.85379,0.86087,0.86859,0.87239,0.84269,0.8536,0.83591,0.80963,0.78945,0.80493,0.78731,0.79502,0.78292,0.78522,0.79275,0.81557,0.83167,0.83876,0.79545,0.79342,0.81496,0.80356,0.83055,0.82528,0.85778,0.81849,0.77487,0.80357,0.80097,0.80758,0.80269,0.79138,0.79592,0.7825,0.79062,0.79083,0.80079,0.79878,0.79749,0.81387,0.83306,0.83954,0.86277,0.87533,0.87471,0.87836,0.87215,0.85934,0.87182,0.8706,0.86426,0.86412,0.86076,0.85959,0.84636,0.83329,0.84575,0.85611,0.85462,0.8547,0.85497,0.84728,0.85991,0.88532,0.85539,0.83081,0.84493,0.87212,0.8963,0.89146,0.87704,0.87985,0.88226,0.88278,0.88625,0.88043,0.87814,0.88065,0.87947,0.87379,0.87052,0.88285,0.87973,0.89748,0.93904,0.97143,0,2
